jump_instr_address,jump_instr,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x84ae,callq,函数调用,e1000_write_phy_reg_ex,0x8380,0x84b3,e1000_write_phy_reg_ex,0x8380
0x84c0,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x84c5,e1000_read_phy_reg_ex,0x84c0
0x84e5,je,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x8689,e1000_read_phy_reg_ex,0x84c0
0x84ee,jbe,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x854f,e1000_read_phy_reg_ex,0x84c0
0x8505,jmp,无条件跳转,e1000_read_phy_reg_ex,0x84c0,0x8510,e1000_read_phy_reg_ex,0x84c0
0x850a,je,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x86e8,e1000_read_phy_reg_ex,0x84c0
0x8515,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x851a,e1000_read_phy_reg_ex,0x84c0
0x8526,je,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x8507,e1000_read_phy_reg_ex,0x84c0
0x852d,jne,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x8714,e1000_read_phy_reg_ex,0x84c0
0x855c,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x82d0,e1000_shift_out_mdi_bits,0x82d0
0x8571,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x82d0,e1000_shift_out_mdi_bits,0x82d0
0x85b3,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x85b8,e1000_read_phy_reg_ex,0x84c0
0x85d4,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x85d9,e1000_read_phy_reg_ex,0x84c0
0x85f4,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x85f9,e1000_read_phy_reg_ex,0x84c0
0x862c,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x8631,e1000_read_phy_reg_ex,0x84c0
0x8635,jne,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x85d9,e1000_read_phy_reg_ex,0x84c0
0x864f,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x8654,e1000_read_phy_reg_ex,0x84c0
0x8667,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x866c,e1000_read_phy_reg_ex,0x84c0
0x86a9,jmp,无条件跳转,e1000_read_phy_reg_ex,0x84c0,0x86b4,e1000_read_phy_reg_ex,0x84c0
0x86ae,je,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x8740,e1000_read_phy_reg_ex,0x84c0
0x86b9,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x86be,e1000_read_phy_reg_ex,0x84c0
0x86c8,js,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x86ab,e1000_read_phy_reg_ex,0x84c0
0x86d3,jns,条件跳转,e1000_read_phy_reg_ex,0x84c0,0x8533,e1000_read_phy_reg_ex,0x84c0
0x86ea,jmp,无条件跳转,e1000_read_phy_reg_ex,0x84c0,0x86de,e1000_read_phy_reg_ex,0x84c0
0x86ef,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x86f4,e1000_read_phy_reg_ex,0x84c0
0x8705,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x870a,e1000_read_phy_reg_ex,0x84c0
0x8716,jmp,无条件跳转,e1000_read_phy_reg_ex,0x84c0,0x86de,e1000_read_phy_reg_ex,0x84c0
0x871b,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x8720,e1000_read_phy_reg_ex,0x84c0
0x8731,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x8736,e1000_read_phy_reg_ex,0x84c0
0x8742,jmp,无条件跳转,e1000_read_phy_reg_ex,0x84c0,0x86de,e1000_read_phy_reg_ex,0x84c0
0x8747,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x874c,e1000_read_phy_reg_ex,0x84c0
0x875d,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x8762,e1000_read_phy_reg_ex,0x84c0
0x876f,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x8774,e1000_read_phy_reg_ex,0x84c0
0x8785,callq,函数调用,e1000_read_phy_reg_ex,0x84c0,0x878a,e1000_read_phy_reg_ex,0x84c0
0x87a0,callq,函数调用,e1000_standby_eeprom,0x87a0,0x87a5,e1000_standby_eeprom,0x87a0
0x87bc,je,条件跳转,e1000_standby_eeprom,0x87a0,0x880a,e1000_standby_eeprom,0x87a0
0x87c1,je,条件跳转,e1000_standby_eeprom,0x87a0,0x87cc,e1000_standby_eeprom,0x87a0
0x87e6,callq,函数调用,e1000_standby_eeprom,0x87a0,0x87eb,e1000_standby_eeprom,0x87a0
0x87fc,callq,函数调用,e1000_standby_eeprom,0x87a0,0x8801,e1000_standby_eeprom,0x87a0
0x881f,callq,函数调用,e1000_standby_eeprom,0x87a0,0x8824,e1000_standby_eeprom,0x87a0
0x883a,callq,函数调用,e1000_standby_eeprom,0x87a0,0x883f,e1000_standby_eeprom,0x87a0
0x8859,callq,函数调用,e1000_standby_eeprom,0x87a0,0x885e,e1000_standby_eeprom,0x87a0
0x885e,jmp,无条件跳转,e1000_standby_eeprom,0x87a0,0x87eb,e1000_standby_eeprom,0x87a0
0x8860,callq,函数调用,e1000_release_eeprom,0x8860,0x8865,e1000_release_eeprom,0x8860
0x887c,je,条件跳转,e1000_release_eeprom,0x8860,0x88dd,e1000_release_eeprom,0x8860
0x8881,je,条件跳转,e1000_release_eeprom,0x8860,0x889d,e1000_release_eeprom,0x8860
0x8887,jbe,条件跳转,e1000_release_eeprom,0x8860,0x8894,e1000_release_eeprom,0x8860
0x88c0,callq,函数调用,e1000_release_eeprom,0x8860,0x88c5,e1000_release_eeprom,0x8860
0x88d6,callq,函数调用,e1000_release_eeprom,0x8860,0x88db,e1000_release_eeprom,0x8860
0x88db,jmp,无条件跳转,e1000_release_eeprom,0x8860,0x8883,e1000_release_eeprom,0x8860
0x88e5,jmp,无条件跳转,e1000_release_eeprom,0x8860,0x88c5,e1000_release_eeprom,0x8860
0x88f0,callq,函数调用,e1000_raise_ee_clk.isra.0,0x88f0,0x88f5,e1000_raise_ee_clk.isra.0,0x88f0
0x890f,callq,函数调用,e1000_raise_ee_clk.isra.0,0x88f0,0x8914,e1000_raise_ee_clk.isra.0,0x88f0
0x8920,callq,函数调用,e1000_lower_ee_clk.isra.0,0x8920,0x8925,e1000_lower_ee_clk.isra.0,0x8920
0x893f,callq,函数调用,e1000_lower_ee_clk.isra.0,0x8920,0x8944,e1000_lower_ee_clk.isra.0,0x8920
0x8950,callq,函数调用,e1000_shift_in_ee_bits,0x8950,0x8955,e1000_shift_in_ee_bits,0x8950
0x899f,callq,函数调用,e1000_shift_in_ee_bits,0x8950,0x88f0,e1000_raise_ee_clk.isra.0,0x88f0
0x89cc,callq,函数调用,e1000_shift_in_ee_bits,0x8950,0x8920,e1000_lower_ee_clk.isra.0,0x8920
0x89d4,jne,条件跳转,e1000_shift_in_ee_bits,0x8950,0x8992,e1000_shift_in_ee_bits,0x8950
0x89e3,jne,条件跳转,e1000_shift_in_ee_bits,0x8950,0x89fb,e1000_shift_in_ee_bits,0x8950
0x89fb,callq,函数调用,e1000_shift_in_ee_bits,0x8950,0x8a00,e1000_shift_out_ee_bits,0x8a00
0x8a00,callq,函数调用,e1000_shift_out_ee_bits,0x8a00,0x8a05,e1000_shift_out_ee_bits,0x8a00
0x8a32,ja,条件跳转,e1000_shift_out_ee_bits,0x8a00,0x8a38,e1000_shift_out_ee_bits,0x8a00
0x8a4d,je,条件跳转,e1000_shift_out_ee_bits,0x8a00,0x8adb,e1000_shift_out_ee_bits,0x8a00
0x8a6c,je,条件跳转,e1000_shift_out_ee_bits,0x8a00,0x8a71,e1000_shift_out_ee_bits,0x8a00
0x8a84,callq,函数调用,e1000_shift_out_ee_bits,0x8a00,0x8a89,e1000_shift_out_ee_bits,0x8a00
0x8a93,callq,函数调用,e1000_shift_out_ee_bits,0x8a00,0x88f0,e1000_raise_ee_clk.isra.0,0x88f0
0x8aa2,callq,函数调用,e1000_shift_out_ee_bits,0x8a00,0x8920,e1000_lower_ee_clk.isra.0,0x8920
0x8aad,jne,条件跳转,e1000_shift_out_ee_bits,0x8a00,0x8a66,e1000_shift_out_ee_bits,0x8a00
0x8ac8,jne,条件跳转,e1000_shift_out_ee_bits,0x8a00,0x8ae3,e1000_shift_out_ee_bits,0x8a00
0x8ae3,callq,函数调用,e1000_shift_out_ee_bits,0x8a00,0x8ae8,e1000_shift_out_ee_bits,0x8a00
0x8af0,callq,函数调用,e1000_spi_eeprom_ready,0x8af0,0x8af5,e1000_spi_eeprom_ready,0x8af0
0x8b04,jmp,无条件跳转,e1000_spi_eeprom_ready,0x8af0,0x8b1e,e1000_spi_eeprom_ready,0x8af0
0x8b0b,callq,函数调用,e1000_spi_eeprom_ready,0x8af0,0x8b10,e1000_spi_eeprom_ready,0x8af0
0x8b13,callq,函数调用,e1000_spi_eeprom_ready,0x8af0,0x87a0,e1000_standby_eeprom,0x87a0
0x8b1c,je,条件跳转,e1000_spi_eeprom_ready,0x8af0,0x8b4d,e1000_spi_eeprom_ready,0x8af0
0x8b2c,callq,函数调用,e1000_spi_eeprom_ready,0x8af0,0x8a00,e1000_shift_out_ee_bits,0x8a00
0x8b39,callq,函数调用,e1000_spi_eeprom_ready,0x8af0,0x8950,e1000_shift_in_ee_bits,0x8950
0x8b40,jne,条件跳转,e1000_spi_eeprom_ready,0x8af0,0x8b06,e1000_spi_eeprom_ready,0x8af0
0x8b54,jmp,无条件跳转,e1000_spi_eeprom_ready,0x8af0,0x8b44,e1000_spi_eeprom_ready,0x8af0
0x8b59,callq,函数调用,e1000_spi_eeprom_ready,0x8af0,0x8b5e,e1000_spi_eeprom_ready,0x8af0
0x8b6f,callq,函数调用,e1000_spi_eeprom_ready,0x8af0,0x8b74,e1000_spi_eeprom_ready,0x8af0
0x8b79,jmp,无条件跳转,e1000_spi_eeprom_ready,0x8af0,0x8b44,e1000_spi_eeprom_ready,0x8af0
0x8b80,callq,函数调用,e1000_set_mac_type,0x8b80,0x8b85,e1000_set_mac_type,0x8b80
0x8b95,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8be7,e1000_set_mac_type,0x8b80
0x8b9c,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8d3a,e1000_set_mac_type,0x8b80
0x8ba7,je,条件跳转,e1000_set_mac_type,0x8b80,0x8c25,e1000_set_mac_type,0x8b80
0x8ba9,jbe,条件跳转,e1000_set_mac_type,0x8b80,0x8c47,e1000_set_mac_type,0x8b80
0x8bb4,je,条件跳转,e1000_set_mac_type,0x8b80,0x8d46,e1000_set_mac_type,0x8b80
0x8bba,jbe,条件跳转,e1000_set_mac_type,0x8b80,0x8c2e,e1000_set_mac_type,0x8b80
0x8bc1,je,条件跳转,e1000_set_mac_type,0x8b80,0x8bca,e1000_set_mac_type,0x8b80
0x8bc8,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8c25,e1000_set_mac_type,0x8b80
0x8bec,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8cc3,e1000_set_mac_type,0x8b80
0x8bf7,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8cea,e1000_set_mac_type,0x8b80
0x8c02,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8cb0,e1000_set_mac_type,0x8b80
0x8c0d,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8d2e,e1000_set_mac_type,0x8b80
0x8c18,je,条件跳转,e1000_set_mac_type,0x8b80,0x8d46,e1000_set_mac_type,0x8b80
0x8c23,jne,条件跳转,e1000_set_mac_type,0x8b80,0x8c7c,e1000_set_mac_type,0x8b80
0x8c2c,jmp,无条件跳转,e1000_set_mac_type,0x8b80,0x8bd8,e1000_set_mac_type,0x8b80
0x8c33,je,条件跳转,e1000_set_mac_type,0x8b80,0x8d46,e1000_set_mac_type,0x8b80
0x8c3c,je,条件跳转,e1000_set_mac_type,0x8b80,0x8c7c,e1000_set_mac_type,0x8b80
0x8c45,jmp,无条件跳转,e1000_set_mac_type,0x8b80,0x8bd8,e1000_set_mac_type,0x8b80
0x8c4c,je,条件跳转,e1000_set_mac_type,0x8b80,0x8d01,e1000_set_mac_type,0x8b80
0x8c52,jbe,条件跳转,e1000_set_mac_type,0x8b80,0x8c87,e1000_set_mac_type,0x8b80
0x8c59,jbe,条件跳转,e1000_set_mac_type,0x8b80,0x8c75,e1000_set_mac_type,0x8b80
0x8c64,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8c7c,e1000_set_mac_type,0x8b80
0x8c7a,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8c66,e1000_set_mac_type,0x8b80
0x8c8c,jne,条件跳转,e1000_set_mac_type,0x8b80,0x8cf6,e1000_set_mac_type,0x8b80
0x8c97,je,条件跳转,e1000_set_mac_type,0x8b80,0x8d5e,e1000_set_mac_type,0x8b80
0x8c9f,jne,条件跳转,e1000_set_mac_type,0x8b80,0x8c7c,e1000_set_mac_type,0x8b80
0x8cb5,jne,条件跳转,e1000_set_mac_type,0x8b80,0x8c7c,e1000_set_mac_type,0x8b80
0x8cc8,ja,条件跳转,e1000_set_mac_type,0x8b80,0x8d17,e1000_set_mac_type,0x8b80
0x8ce4,jne,条件跳转,e1000_set_mac_type,0x8b80,0x8d52,e1000_set_mac_type,0x8b80
0x8ce8,je,条件跳转,e1000_set_mac_type,0x8b80,0x8c7c,e1000_set_mac_type,0x8b80
0x8cfb,jne,条件跳转,e1000_set_mac_type,0x8b80,0x8c7c,e1000_set_mac_type,0x8b80
0x8d1c,jne,条件跳转,e1000_set_mac_type,0x8b80,0x8c7c,e1000_set_mac_type,0x8b80
0x8d70,callq,函数调用,e1000_set_media_type,0x8d70,0x8d75,e1000_set_media_type,0x8d70
0x8d86,je,条件跳转,e1000_set_media_type,0x8d70,0x8dd0,e1000_set_media_type,0x8d70
0x8d93,je,条件跳转,e1000_set_media_type,0x8d70,0x8db2,e1000_set_media_type,0x8d70
0x8d99,je,条件跳转,e1000_set_media_type,0x8d70,0x8db2,e1000_set_media_type,0x8d70
0x8d9e,jbe,条件跳转,e1000_set_media_type,0x8d70,0x8dbf,e1000_set_media_type,0x8d70
0x8da3,jne,条件跳转,e1000_set_media_type,0x8d70,0x8ddc,e1000_set_media_type,0x8d70
0x8dc1,je,条件跳转,e1000_set_media_type,0x8d70,0x8ddc,e1000_set_media_type,0x8d70
0x8dd4,je,条件跳转,e1000_set_media_type,0x8d70,0x8db2,e1000_set_media_type,0x8d70
0x8dda,je,条件跳转,e1000_set_media_type,0x8d70,0x8db2,e1000_set_media_type,0x8d70
0x8de4,je,条件跳转,e1000_set_media_type,0x8d70,0x8da5,e1000_set_media_type,0x8d70
0x8e00,callq,函数调用,e1000_config_collision_dist,0x8e00,0x8e05,e1000_config_collision_dist,0x8e00
0x8e40,callq,函数调用,e1000_force_mac_fc,0x8e40,0x8e45,e1000_force_mac_fc,0x8e40
0x8e50,je,条件跳转,e1000_force_mac_fc,0x8e40,0x8e99,e1000_force_mac_fc,0x8e40
0x8e52,ja,条件跳转,e1000_force_mac_fc,0x8e40,0x8e83,e1000_force_mac_fc,0x8e40
0x8e70,jne,条件跳转,e1000_force_mac_fc,0x8e40,0x8e77,e1000_force_mac_fc,0x8e40
0x8e8b,je,条件跳转,e1000_force_mac_fc,0x8e40,0x8e6c,e1000_force_mac_fc,0x8e40
0x8ea3,jmp,无条件跳转,e1000_force_mac_fc,0x8e40,0x8e6c,e1000_force_mac_fc,0x8e40
0x8ea9,callq,函数调用,e1000_force_mac_fc,0x8e40,0x8eae,e1000_force_mac_fc,0x8e40
0x8ebf,callq,函数调用,e1000_force_mac_fc,0x8e40,0x8ec4,e1000_force_mac_fc,0x8e40
0x8ed0,callq,函数调用,e1000_read_phy_reg,0x8ed0,0x8ed5,e1000_read_phy_reg,0x8ed0
0x8ef1,callq,函数调用,e1000_read_phy_reg,0x8ed0,0x8ef6,e1000_read_phy_reg,0x8ed0
0x8eff,jne,条件跳转,e1000_read_phy_reg,0x8ed0,0x8f06,e1000_read_phy_reg,0x8ed0
0x8f04,ja,条件跳转,e1000_read_phy_reg,0x8ed0,0x8f3a,e1000_read_phy_reg,0x8ed0
0x8f11,callq,函数调用,e1000_read_phy_reg,0x8ed0,0x84c0,e1000_read_phy_reg_ex,0x84c0
0x8f23,callq,函数调用,e1000_read_phy_reg,0x8ed0,0x8f28,e1000_read_phy_reg,0x8ed0
0x8f45,callq,函数调用,e1000_read_phy_reg,0x8ed0,0x8380,e1000_write_phy_reg_ex,0x8380
0x8f4f,je,条件跳转,e1000_read_phy_reg,0x8ed0,0x8f06,e1000_read_phy_reg,0x8ed0
0x8f51,jmp,无条件跳转,e1000_read_phy_reg,0x8ed0,0x8f19,e1000_read_phy_reg,0x8ed0
0x8f60,callq,函数调用,e1000_config_mac_to_phy.part.0,0x8f60,0x8f65,e1000_config_mac_to_phy.part.0,0x8f60
0x8f9c,je,条件跳转,e1000_config_mac_to_phy.part.0,0x8f60,0x9044,e1000_config_mac_to_phy.part.0,0x8f60
0x8fa7,callq,函数调用,e1000_config_mac_to_phy.part.0,0x8f60,0x8fac,e1000_config_mac_to_phy.part.0,0x8f60
0x8fae,jne,条件跳转,e1000_config_mac_to_phy.part.0,0x8f60,0x9026,e1000_config_mac_to_phy.part.0,0x8f60
0x900a,je,条件跳转,e1000_config_mac_to_phy.part.0,0x8f60,0x90a2,e1000_config_mac_to_phy.part.0,0x8f60
0x9033,jne,条件跳转,e1000_config_mac_to_phy.part.0,0x8f60,0x90ae,e1000_config_mac_to_phy.part.0,0x8f60
0x9046,callq,函数调用,e1000_config_mac_to_phy.part.0,0x8f60,0x904b,e1000_config_mac_to_phy.part.0,0x8f60
0x904d,jne,条件跳转,e1000_config_mac_to_phy.part.0,0x8f60,0x9026,e1000_config_mac_to_phy.part.0,0x8f60
0x90ae,callq,函数调用,e1000_config_mac_to_phy.part.0,0x8f60,0x90b3,e1000_config_mac_to_phy.part.0,0x8f60
0x90c0,callq,函数调用,e1000_get_cable_length,0x90c0,0x90c5,e1000_get_cable_length,0x90c0
0x9101,je,条件跳转,e1000_get_cable_length,0x90c0,0x91f9,e1000_get_cable_length,0x90c0
0x910c,je,条件跳转,e1000_get_cable_length,0x90c0,0x9134,e1000_get_cable_length,0x90c0
0x911b,jne,条件跳转,e1000_get_cable_length,0x90c0,0x92bd,e1000_get_cable_length,0x90c0
0x9146,ja,条件跳转,e1000_get_cable_length,0x90c0,0x92c2,e1000_get_cable_length,0x90c0
0x915f,callq,函数调用,e1000_get_cable_length,0x90c0,0x9164,e1000_get_cable_length,0x90c0
0x9166,jne,条件跳转,e1000_get_cable_length,0x90c0,0x910e,e1000_get_cable_length,0x90c0
0x9177,ja,条件跳转,e1000_get_cable_length,0x90c0,0x92b3,e1000_get_cable_length,0x90c0
0x9191,jne,条件跳转,e1000_get_cable_length,0x90c0,0x913f,e1000_get_cable_length,0x90c0
0x91a0,ja,条件跳转,e1000_get_cable_length,0x90c0,0x91b7,e1000_get_cable_length,0x90c0
0x91c1,ja,条件跳转,e1000_get_cable_length,0x90c0,0x92f0,e1000_get_cable_length,0x90c0
0x91e6,ja,条件跳转,e1000_get_cable_length,0x90c0,0x92d9,e1000_get_cable_length,0x90c0
0x9202,callq,函数调用,e1000_get_cable_length,0x90c0,0x9207,e1000_get_cable_length,0x90c0
0x9209,jne,条件跳转,e1000_get_cable_length,0x90c0,0x910e,e1000_get_cable_length,0x90c0
0x921f,je,条件跳转,e1000_get_cable_length,0x90c0,0x9299,e1000_get_cable_length,0x90c0
0x9221,jle,条件跳转,e1000_get_cable_length,0x90c0,0x9248,e1000_get_cable_length,0x90c0
0x9226,je,条件跳转,e1000_get_cable_length,0x90c0,0x9282,e1000_get_cable_length,0x90c0
0x922b,jne,条件跳转,e1000_get_cable_length,0x90c0,0x92b3,e1000_get_cable_length,0x90c0
0x924a,je,条件跳转,e1000_get_cable_length,0x90c0,0x926b,e1000_get_cable_length,0x90c0
0x924f,jne,条件跳转,e1000_get_cable_length,0x90c0,0x92b3,e1000_get_cable_length,0x90c0
0x92bd,callq,函数调用,e1000_get_cable_length,0x90c0,0x92c2,e1000_get_cable_length,0x90c0
0x92cc,callq,函数调用,e1000_get_cable_length,0x90c0,0x92d1,e1000_get_cable_length,0x90c0
0x92e3,callq,函数调用,e1000_get_cable_length,0x90c0,0x92e8,e1000_get_cable_length,0x90c0
0x92fe,callq,函数调用,e1000_get_cable_length,0x90c0,0x9303,e1000_get_cable_length,0x90c0
0x9310,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x9315,e1000_get_speed_and_duplex,0x9310
0x9340,jbe,条件跳转,e1000_get_speed_and_duplex,0x9310,0x93c6,e1000_get_speed_and_duplex,0x9310
0x9351,je,条件跳转,e1000_get_speed_and_duplex,0x9310,0x93ab,e1000_get_speed_and_duplex,0x9310
0x9366,je,条件跳转,e1000_get_speed_and_duplex,0x9310,0x942d,e1000_get_speed_and_duplex,0x9310
0x937f,je,条件跳转,e1000_get_speed_and_duplex,0x9310,0x93e1,e1000_get_speed_and_duplex,0x9310
0x9391,jne,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9562,e1000_get_speed_and_duplex,0x9310
0x93af,je,条件跳转,e1000_get_speed_and_duplex,0x9310,0x94c2,e1000_get_speed_and_duplex,0x9310
0x93c4,jmp,无条件跳转,e1000_get_speed_and_duplex,0x9310,0x9362,e1000_get_speed_and_duplex,0x9310
0x93df,jne,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9381,e1000_get_speed_and_duplex,0x9310
0x93ee,ja,条件跳转,e1000_get_speed_and_duplex,0x9310,0x93f4,e1000_get_speed_and_duplex,0x9310
0x93f8,je,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9381,e1000_get_speed_and_duplex,0x9310
0x9406,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x940b,e1000_get_speed_and_duplex,0x9310
0x9410,jne,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9384,e1000_get_speed_and_duplex,0x9310
0x941a,jne,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9513,e1000_get_speed_and_duplex,0x9310
0x943c,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x9441,e1000_get_speed_and_duplex,0x9310
0x9452,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x9457,e1000_get_speed_and_duplex,0x9310
0x945f,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x9464,e1000_get_speed_and_duplex,0x9310
0x9475,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x947a,e1000_get_speed_and_duplex,0x9310
0x9482,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x9487,e1000_get_speed_and_duplex,0x9310
0x9498,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x949d,e1000_get_speed_and_duplex,0x9310
0x94a2,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x94a7,e1000_get_speed_and_duplex,0x9310
0x94b8,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x94bd,e1000_get_speed_and_duplex,0x9310
0x94d3,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x94d8,e1000_get_speed_and_duplex,0x9310
0x94e9,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x94ee,e1000_get_speed_and_duplex,0x9310
0x94f3,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x94f8,e1000_get_speed_and_duplex,0x9310
0x9509,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x950e,e1000_get_speed_and_duplex,0x9310
0x951f,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x9524,e1000_get_speed_and_duplex,0x9310
0x9526,jne,条件跳转,e1000_get_speed_and_duplex,0x9310,0x954b,e1000_get_speed_and_duplex,0x9310
0x9530,je,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9553,e1000_get_speed_and_duplex,0x9310
0x9536,jne,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9381,e1000_get_speed_and_duplex,0x9310
0x9540,je,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9420,e1000_get_speed_and_duplex,0x9310
0x9557,je,条件跳转,e1000_get_speed_and_duplex,0x9310,0x9420,e1000_get_speed_and_duplex,0x9310
0x9562,callq,函数调用,e1000_get_speed_and_duplex,0x9310,0x9567,e1000_get_speed_and_duplex,0x9310
0x9570,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x9575,e1000_config_fc_after_link_up,0x9570
0x959c,jbe,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95f5,e1000_config_fc_after_link_up,0x9570
0x95a0,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95ce,e1000_config_fc_after_link_up,0x9570
0x95a9,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x9612,e1000_config_fc_after_link_up,0x9570
0x95ae,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x95b3,e1000_config_fc_after_link_up,0x9570
0x95b8,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x960e,e1000_config_fc_after_link_up,0x9570
0x95c1,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95ce,e1000_config_fc_after_link_up,0x9570
0x95cc,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x9612,e1000_config_fc_after_link_up,0x9570
0x95de,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x9912,e1000_config_fc_after_link_up,0x9570
0x95fd,je,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95ce,e1000_config_fc_after_link_up,0x9570
0x9602,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x9607,e1000_config_fc_after_link_up,0x9570
0x960c,je,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95ba,e1000_config_fc_after_link_up,0x9570
0x9610,jmp,无条件跳转,e1000_config_fc_after_link_up,0x9570,0x95d1,e1000_config_fc_after_link_up,0x9570
0x961e,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x9623,e1000_config_fc_after_link_up,0x9570
0x9628,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95d1,e1000_config_fc_after_link_up,0x9570
0x9636,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x963b,e1000_config_fc_after_link_up,0x9570
0x9640,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95d1,e1000_config_fc_after_link_up,0x9570
0x9646,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x9692,e1000_config_fc_after_link_up,0x9570
0x964a,jmp,无条件跳转,e1000_config_fc_after_link_up,0x9570,0x95d1,e1000_config_fc_after_link_up,0x9570
0x964f,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x9654,e1000_config_fc_after_link_up,0x9570
0x9665,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x966a,e1000_config_fc_after_link_up,0x9570
0x9672,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x9677,e1000_config_fc_after_link_up,0x9570
0x9688,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x968d,e1000_config_fc_after_link_up,0x9570
0x969e,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x96a3,e1000_config_fc_after_link_up,0x9570
0x96a8,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95d1,e1000_config_fc_after_link_up,0x9570
0x96ba,callq,函数调用,e1000_config_fc_after_link_up,0x9570,0x96bf,e1000_config_fc_after_link_up,0x9570
0x96c4,jne,条件跳转,e1000_config_fc_after_link_up,0x9570,0x95d1,e1000_config_fc_after_link_up,0x9570
0x96d1,je,条件跳转,e1000_config_fc_after_link_up,0x9570,0x9786,e1000_config_fc_after_link_up,0x9570
